"guid","pgvrepairs","pgdrepairs","repairspkm","breakrate","leakrate","failprob","numpgvrpr","numpgdrpr","numrepairs","haz_expose"
"38f200bf-3c64-4994-b4de-36044ae64c00","0.25844864173565446","0.0","0.25844864173565446","0.0516897283471309","0.2067589133885236","0.0009711675070246395","0.004858196978673811","0.0","0.004858196978673811","yes"
"0434090a-1a3f-409d-ad48-24d6f5af68f6","0.19340690850516498","0.0","0.19340690850516498","0.038681381701032996","0.15472552680413199","0.0020305109983889125","0.010162876403424318","0.0","0.010162876403424318","yes"
"972cd313-3101-43ac-b917-c6c6fd7987b0","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.012597217430421193","0.06338617541995904","0.0","0.06338617541995904","yes"
"8b868727-d59c-4e2a-84ba-c73eea4f8363","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.012097906206099851","0.060858407474206684","0.0","0.060858407474206684","yes"
"b04bf9c5-f788-4520-b3db-c2979415a326","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.012280062370995659","0.061780426780099776","0.0","0.061780426780099776","yes"
"f5b7fcda-06f2-4b46-846f-cccb8d9a02e0","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.0118775092200748","0.05974305198389793","0.0","0.05974305198389793","yes"
"3197d21d-2029-42de-a768-5ff2c66e6a88","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.011748369660210534","0.05908963541327994","0.0","0.05908963541327994","yes"
"8bc34bd7-d6cf-4c62-83e3-f70e978bdb1e","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.012989082272594321","0.0653708904128683","0.0","0.0653708904128683","yes"
"d3bae336-a487-4e57-a2da-68c360584c26","0.8741383878175195","0.0","0.8741383878175195","0.17482767756350392","0.6993107102540157","0.015487044279304363","0.07804110646780728","0.0","0.07804110646780728","yes"
"01e8b883-da02-4d67-8d6d-e49a7a9a033f","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.02940995987624262","0.14925551814981536","0.0","0.14925551814981536","yes"
"3e35f623-fa66-46f5-a9a1-ee2be3ee245f","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.012651677357236601","0.0636619566396047","0.0","0.0636619566396047","yes"
"56b6ec7f-5990-4d35-8111-66b63fe242d4","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.03317392116312945","0.16868328065054458","0.0","0.16868328065054458","yes"
"8bfe2a4a-c649-4325-8531-5b9135d65a73","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.01281435570397138","0.06448583888132246","0.0","0.06448583888132246","yes"
"c911b117-4313-4f57-8574-d417ae3a1658","0.2617526962683143","0.0","0.2617526962683143","0.05235053925366287","0.20940215701465148","0.01426243750194589","0.07182561801224002","0.0","0.07182561801224002","yes"
"6eca9520-1d93-4036-9f69-655d57f45936","0.2617526962683143","0.0","0.2617526962683143","0.05235053925366287","0.20940215701465148","0.003656785466343515","0.018317439253802283","0.0","0.018317439253802283","yes"
"08699c79-e025-40fb-b5fa-270791288806","0.2528004204321499","0.0","0.2528004204321499","0.05056008408642998","0.20224033634571992","0.0018408546940066328","0.009212755746401563","0.0","0.009212755746401563","yes"
"f47193b7-6f14-4f40-80c4-4c350f998c34","0.8725089875610479","0.0","0.8725089875610479","0.1745017975122096","0.6980071900488384","0.006674175256056181","0.03348273580986352","0.0","0.03348273580986352","yes"
"77ab05e7-cca1-49b8-a265-98dea69f7dc7","0.19340690850516498","0.0","0.19340690850516498","0.038681381701032996","0.15472552680413199","0.014087777585060746","0.07093976131152957","0.0","0.07093976131152957","yes"
