"guid","pgvrepairs","pgdrepairs","repairspkm","breakrate","leakrate","failprob","numpgvrpr","numpgdrpr","numrepairs","haz_expose"
"38f200bf-3c64-4994-b4de-36044ae64c00","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.0021332673372254085","0.01067772996611595","0.0","0.01067772996611595","yes"
"0434090a-1a3f-409d-ad48-24d6f5af68f6","0.4207868293407338","0.0","0.4207868293407338","0.08415736586814676","0.33662946347258704","0.004412420394736105","0.022110919262558173","0.0","0.022110919262558173","yes"
"972cd313-3101-43ac-b917-c6c6fd7987b0","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.02749562629538349","0.1394035305850489","0.0","0.1394035305850489","yes"
"8b868727-d59c-4e2a-84ba-c73eea4f8363","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.026068397699138934","0.13207100657898863","0.0","0.13207100657898863","yes"
"b04bf9c5-f788-4520-b3db-c2979415a326","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.02645806905016812","0.13407191364948948","0.0","0.13407191364948948","yes"
"f5b7fcda-06f2-4b46-846f-cccb8d9a02e0","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.025596808563453033","0.12965053374027838","0.0","0.12965053374027838","yes"
"3197d21d-2029-42de-a768-5ff2c66e6a88","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.02532042810935997","0.12823253107181415","0.0","0.12823253107181415","yes"
"8bc34bd7-d6cf-4c62-83e3-f70e978bdb1e","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.027974015094749283","0.1418637071870704","0.0","0.1418637071870704","yes"
"d3bae336-a487-4e57-a2da-68c360584c26","1.8968037697088749","0.0","1.8968037697088749","0.379360753941775","1.5174430157671","0.03330135741706863","0.16934236844348516","0.0","0.16934236844348516","yes"
"01e8b883-da02-4d67-8d6d-e49a7a9a033f","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.0627272472358098","0.32390473786007623","0.0","0.32390473786007623","yes"
"3e35f623-fa66-46f5-a9a1-ee2be3ee245f","1.893360601241971","0.0","1.893360601241971","0.37867212024839425","1.514688480993577","0.027251320004520796","0.13814762050341473","0.0","0.13814762050341473","yes"
"56b6ec7f-5990-4d35-8111-66b63fe242d4","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.07059726912406561","0.36606562007074384","0.0","0.36606562007074384","yes"
"8bfe2a4a-c649-4325-8531-5b9135d65a73","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.02760055281020346","0.13994302520578336","0.0","0.13994302520578336","yes"
"c911b117-4313-4f57-8574-d417ae3a1658","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.030693361237156602","0.15587134239513112","0.0","0.15587134239513112","yes"
"6eca9520-1d93-4036-9f69-655d57f45936","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.007918746225407003","0.039751330023291606","0.0","0.039751330023291606","yes"
"08699c79-e025-40fb-b5fa-270791288806","0.5496718526177018","0.0","0.5496718526177018","0.10993437052354037","0.43973748209416147","0.003998301952845895","0.020031582661857443","0.0","0.020031582661857443","yes"
"f47193b7-6f14-4f40-80c4-4c350f998c34","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.014427330591263776","0.072662082446065","0.0","0.072662082446065","yes"
"77ab05e7-cca1-49b8-a265-98dea69f7dc7","0.4207868293407338","0.0","0.4207868293407338","0.08415736586814676","0.33662946347258704","0.03039654293197691","0.1543404910774933","0.0","0.1543404910774933","yes"
"767f1eff-d4fd-4cf4-ae1b-0a8f5b819390","0.4207868293407338","0.0","0.4207868293407338","0.08415736586814676","0.33662946347258704","0.04325708145811824","0.22110278140005038","0.0","0.22110278140005038","yes"
"7f086564-d63f-4b95-8a72-a4582379c4d3","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.038521195369036754","0.19641379130918704","0.0","0.19641379130918704","yes"
"96da613f-13bb-42c6-a5b1-ec269e0f9d07","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.0717281682952946","0.3721533349682487","0.0","0.3721533349682487","yes"
"df66b132-d863-44e1-8ed2-0d1e31ae18da","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.027806252736036874","0.14100082962054378","0.0","0.14100082962054378","yes"
"73e91316-1c67-4698-8b8f-18a6c3e4d325","1.481358754548355","0.0","1.481358754548355","0.296271750909671","1.185087003638684","0.04019385235008799","0.2051197222105481","0.0","0.2051197222105481","yes"
"6e8bb299-383b-444e-8087-f492251ca26a","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.059056274859606406","0.30435972218242313","0.0","0.30435972218242313","yes"
"292924fd-6f41-4228-860f-127e1f48cef4","1.888470085082635","0.0","1.888470085082635","0.37769401701652705","1.5107760680661082","0.028746283197009226","0.14583775241707977","0.0","0.14583775241707977","yes"
"51d29cef-36a8-4d9a-b385-a16dfeae12e8","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.06430531252240856","0.3323302215396615","0.0","0.3323302215396615","yes"
"3fa1b2d8-1f3b-4450-8c97-6202253d118e","1.918201772170992","0.0","1.918201772170992","0.3836403544341984","1.5345614177367937","0.02894956637274715","0.14688436077877828","0.0","0.14688436077877828","yes"
"9f4c0c59-5043-4cb1-b1dc-d3076ef6c2c8","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.04105088866210915","0.20958634902499815","0.0","0.20958634902499815","yes"
"2a5a861d-5ba6-4702-9faa-73b6c9dd9ed8","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.08947290295064403","0.46865809815995385","0.0","0.46865809815995385","yes"
"e9681913-b859-401d-96d6-0c52f6c013df","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.04486301799296932","0.22950256065441887","0.0","0.22950256065441887","yes"
"4ad4fe14-4671-4f2d-b6d3-14924158b69e","1.7934740604027533","0.0","1.7934740604027533","0.35869481208055065","1.4347792483222026","0.029686426398981558","0.15067993986068123","0.0","0.15067993986068123","yes"
"6511354f-a1a4-41f9-a857-a4d7f1f6e67f","1.8934457473729447","0.0","1.8934457473729447","0.378689149474589","1.514756597898356","0.046232598330378516","0.23667725512378845","0.0","0.23667725512378845","yes"
"4a995e69-712a-4b50-bd93-9bdabba9ff44","1.9106509622365546","0.0","1.9106509622365546","0.38213019244731095","1.5285207697892438","0.025686339806510694","0.13010997064126117","0.0","0.13010997064126117","yes"
"fab8f83b-2b1f-4c5e-86a0-fe42c0a8779c","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.04872531454667062","0.2497620980034306","0.0","0.2497620980034306","yes"
"8e42e0d7-165d-45ec-a1ff-8779de3ce489","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.054096985917766904","0.27807618648906995","0.0","0.27807618648906995","yes"
"297c56f7-91e5-4c3f-a5f6-2038393e1069","1.9084491432437531","0.0","1.9084491432437531","0.3816898286487507","1.5267593145950027","0.025588994120198882","0.1296104352882813","0.0","0.1296104352882813","yes"
"ddfcf595-74df-4b9c-a48e-84a67b753167","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.009675020790373856","0.048610639458611334","0.0","0.048610639458611334","yes"
"6aaacaa9-7a84-4f17-b543-6001cb0a18ca","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.08694020233787536","0.4547695236775605","0.0","0.4547695236775605","yes"
"2103f3ff-4a36-4522-b16e-55f31ec55fb5","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.06384944651359992","0.32989483848637835","0.0","0.32989483848637835","yes"
"c6f41d88-1861-4ef3-8001-cc009099883e","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.02858948593079591","0.14503062752096033","0.0","0.14503062752096033","yes"
"7010febc-1589-4e41-884a-1c486d734cd2","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.010987009742061349","0.05523906352802673","0.0","0.05523906352802673","yes"
"c11baab0-3320-4aa8-902d-594c579841a6","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.02241519751345966","0.11335118211816525","0.0","0.11335118211816525","yes"
"573f1183-233b-4f47-9ab8-61787dec4b86","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.01000852969067334","0.0502947586989153","0.0","0.0502947586989153","yes"
"d64fbb74-5d6c-4292-93e2-9c935536af14","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.0372099203610331","0.18959938391689757","0.0","0.18959938391689757","yes"
"6c41c618-acfe-4657-a576-0b82645e9078","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.02757309303891531","0.13980183125686638","0.0","0.13980183125686638","yes"
"4313f5cc-ffa7-403b-91ea-a89d9cb1a429","1.9046797817240966","0.0","1.9046797817240966","0.38093595634481936","1.5237438253792774","0.036632264220008204","0.18660037649539296","0.0","0.18660037649539296","yes"
"9e996194-31a7-40e8-83e5-b4136004ba31","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.027640999375451614","0.14015100252707705","0.0","0.14015100252707705","yes"
"80f48611-d81c-4c12-8a72-d2619dffdf7e","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.024360262494609874","0.12330941059766203","0.0","0.12330941059766203","yes"
"6199aa60-3359-4675-86d6-a0cbd06e0975","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.01082004057309982","0.05439501457221271","0.0","0.05439501457221271","yes"
"59d42581-801e-410e-9409-0f4a314b9846","0.5680388874055268","0.0","0.5680388874055268","0.11360777748110536","0.45443110992442143","0.00939186103076095","0.04718121330109517","0.0","0.04718121330109517","yes"
"45adbbbb-6cfd-4e5d-a944-37cd86c2c544","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.03727197285593298","0.18992164780370718","0.0","0.18992164780370718","yes"
"69d751ad-69a9-4092-ae6f-c851c66939bc","1.9188858221424963","0.0","1.9188858221424963","0.3837771644284993","1.5351086577139972","0.031752699291082154","0.16133874197507989","0.0","0.16133874197507989","yes"
"f1549851-b65e-4f7b-9081-48a8777fff1f","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.061825847613802165","0.31909841842260206","0.0","0.31909841842260206","yes"
"74df245f-3fef-472f-9a1d-c3971e377698","1.8934629580184226","0.0","1.8934629580184226","0.3786925916036845","1.514770366414738","0.02312144661297788","0.11696470154351225","0.0","0.11696470154351225","yes"
