"guid","pgvrepairs","pgdrepairs","repairspkm","breakrate","leakrate","failprob","numpgvrpr","numpgdrpr","numrepairs","haz_expose"
"38f200bf-3c64-4994-b4de-36044ae64c00","1.9349292548636765","0.0","1.9349292548636765","0.3869858509727353","1.5479434038909412","0.0072479852052751426","0.036371897320865126","0.0","0.036371897320865126","yes"
"0434090a-1a3f-409d-ad48-24d6f5af68f6","1.740766674926048","0.0","1.740766674926048","0.3481533349852096","1.3926133399408385","0.018127951277072563","0.09147137866588098","0.0","0.09147137866588098","yes"
"972cd313-3101-43ac-b917-c6c6fd7987b0","5.644931433797402","0.0","5.644931433797402","1.1289862867594804","4.515945147037922","0.0787453427557786","0.41009390069037843","0.0","0.41009390069037843","yes"
"8b868727-d59c-4e2a-84ba-c73eea4f8363","6.449764182878922","0.0","6.449764182878922","1.2899528365757844","5.159811346303138","0.0860464681206704","0.4498777460750512","0.0","0.4498777460750512","yes"
"b04bf9c5-f788-4520-b3db-c2979415a326","6.283878556026166","0.0","6.283878556026166","1.2567757112052333","5.027102844820933","0.08514482181413885","0.4449475072008362","0.0","0.4449475072008362","yes"
"f5b7fcda-06f2-4b46-846f-cccb8d9a02e0","6.28466645706175","0.0","6.28466645706175","1.25693329141235","5.0277331656494","0.08246598354326906","0.43032812291739186","0.0","0.43032812291739186","yes"
"3197d21d-2029-42de-a768-5ff2c66e6a88","6.284231340749648","0.0","6.284231340749648","1.2568462681499297","5.027385072599719","0.08159648075005865","0.42559210744132603","0.0","0.42559210744132603","yes"
"8bc34bd7-d6cf-4c62-83e3-f70e978bdb1e","6.12020877677354","0.0","6.12020877677354","1.224041755354708","4.896167021418832","0.08762915155943318","0.45854369749096097","0.0","0.45854369749096097","yes"
"d3bae336-a487-4e57-a2da-68c360584c26","6.121097623956112","0.0","6.121097623956112","1.2242195247912226","4.896878099164891","0.10353458268314741","0.5464778094961351","0.0","0.5464778094961351","yes"
"01e8b883-da02-4d67-8d6d-e49a7a9a033f","6.449764182878922","0.0","6.449764182878922","1.2899528365757844","5.159811346303138","0.19801505192293822","1.1033271963772844","0.0","1.1033271963772844","yes"
"3e35f623-fa66-46f5-a9a1-ee2be3ee245f","6.120667677185587","0.0","6.120667677185587","1.2241335354371174","4.89653414174847","0.08544527832397042","0.44658987566377983","0.0","0.44658987566377983","yes"
"56b6ec7f-5990-4d35-8111-66b63fe242d4","6.121376924509468","0.0","6.121376924509468","1.2242753849018937","4.897101539607575","0.21076466213909317","1.1834536451150892","0.0","1.1834536451150892","yes"
"8bfe2a4a-c649-4325-8531-5b9135d65a73","6.449764182878922","0.0","6.449764182878922","1.2899528365757844","5.159811346303138","0.0909348285433369","0.47669245801385346","0.0","0.47669245801385346","yes"
"c911b117-4313-4f57-8574-d417ae3a1658","1.6473505223261458","0.0","1.6473505223261458","0.3294701044652292","1.3178804178609167","0.08644112037980989","0.4520372513281535","0.0","0.4520372513281535","yes"
"6eca9520-1d93-4036-9f69-655d57f45936","1.740599615999738","0.0","1.740599615999738","0.3481199231999476","1.3924796927997904","0.024067068868141472","0.12180706516422737","0.0","0.12180706516422737","yes"
"08699c79-e025-40fb-b5fa-270791288806","1.693764955553671","0.0","1.693764955553671","0.3387529911107342","1.3550119644429368","0.012269220042466444","0.0617255414395909","0.0","0.0617255414395909","yes"
"f47193b7-6f14-4f40-80c4-4c350f998c34","5.647395755780389","0.0","5.647395755780389","1.1294791511560778","4.517916604624311","0.04241809943434249","0.21672012873255248","0.0","0.21672012873255248","yes"
"77ab05e7-cca1-49b8-a265-98dea69f7dc7","1.7880128033707055","0.0","1.7880128033707055","0.3576025606741411","1.4304102426965644","0.12292705955845729","0.6558255983378658","0.0","0.6558255983378658","yes"
"767f1eff-d4fd-4cf4-ae1b-0a8f5b819390","1.8363723988737446","0.0","1.8363723988737446","0.3672744797747489","1.4690979190989957","0.17550538961937734","0.9649233691876931","0.0","0.9649233691876931","yes"
"7f086564-d63f-4b95-8a72-a4582379c4d3","5.801619620099868","0.0","5.801619620099868","1.1603239240199736","4.641295696079895","0.11340180302703162","0.601816951576453","0.0","0.601816951576453","yes"
"96da613f-13bb-42c6-a5b1-ec269e0f9d07","5.801931223456083","0.0","5.801931223456083","1.1603862446912165","4.641544978764866","0.20152218995528492","1.1252405063135904","0.0","1.1252405063135904","yes"
"df66b132-d863-44e1-8ed2-0d1e31ae18da","6.449764182878922","0.0","6.449764182878922","1.2899528365757844","5.159811346303138","0.09043286957892405","0.47393236749615375","0.0","0.47393236749615375","yes"
"73e91316-1c67-4698-8b8f-18a6c3e4d325","5.642791149886477","0.0","5.642791149886477","1.1285582299772956","4.514232919909182","0.14467040410708154","0.7813419602800691","0.0","0.7813419602800691","yes"
"6e8bb299-383b-444e-8087-f492251ca26a","6.284287787325642","0.0","6.284287787325642","1.2568575574651284","5.027430229860514","0.1829297984019984","1.0101513087251097","0.0","1.0101513087251097","yes"
"292924fd-6f41-4228-860f-127e1f48cef4","5.4925159527951735","0.0","5.4925159527951735","1.0985031905590348","4.394012762236139","0.0813336562708512","0.42416143522631067","0.0","0.42416143522631067","yes"
"51d29cef-36a8-4d9a-b385-a16dfeae12e8","5.959999286996952","0.0","5.959999286996952","1.1919998573993904","4.767999429597562","0.18877779200159017","1.04606634898038","0.0","1.04606634898038","yes"
"3fa1b2d8-1f3b-4450-8c97-6202253d118e","6.284125504176257","0.0","6.284125504176257","1.2568251008352513","5.027300403341005","0.09175408998324008","0.48120055518969973","0.0","0.48120055518969973","yes"
"9f4c0c59-5043-4cb1-b1dc-d3076ef6c2c8","6.284110216759082","0.0","6.284110216759082","1.2568220433518165","5.027288173407266","0.12826848430339977","0.6863689866292736","0.0","0.6863689866292736","yes"
"2a5a861d-5ba6-4702-9faa-73b6c9dd9ed8","6.449764182878922","0.0","6.449764182878922","1.2899528365757844","5.159811346303138","0.2733287110271089","1.5964052545773721","0.0","1.5964052545773721","yes"
"e9681913-b859-401d-96d6-0c52f6c013df","6.449764182878922","0.0","6.449764182878922","1.2899528365757844","5.159811346303138","0.14296877408702702","0.7714046237181204","0.0","0.7714046237181204","yes"
