"guid","pgvrepairs","pgdrepairs","repairspkm","breakrate","leakrate","failprob","numpgvrpr","numpgdrpr","numrepairs","haz_expose"
"38f200bf-3c64-4994-b4de-36044ae64c00","0.007932695718460068","0.0","0.007932695718460068","0.0015865391436920137","0.006346156574768055","2.9822577863325428e-05","0.00014911511282608825","0.0","0.00014911511282608825","yes"
"0434090a-1a3f-409d-ad48-24d6f5af68f6","0.0059643588966879985","0.0","0.0059643588966879985","0.0011928717793375997","0.004771487117350399","6.267939763282548e-05","0.0003134068103419667","0.0","0.0003134068103419667","yes"
"972cd313-3101-43ac-b917-c6c6fd7987b0","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.00038412338842197524","0.0019209859135435217","0.0","0.0019209859135435217","yes"
"8b868727-d59c-4e2a-84ba-c73eea4f8363","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.00036880781356640746","0.001844379199471795","0.0","0.001844379199471795","yes"
"b04bf9c5-f788-4520-b3db-c2979415a326","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0003743942933067679","0.0018723219817409725","0.0","0.0018723219817409725","yes"
"f5b7fcda-06f2-4b46-846f-cccb8d9a02e0","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.00036204987554622203","0.001810577157129264","0.0","0.001810577157129264","yes"
"3197d21d-2029-42de-a768-5ff2c66e6a88","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0003580908038470776","0.0017907746683449694","0.0","0.0017907746683449694","yes"
"8bc34bd7-d6cf-4c62-83e3-f70e978bdb1e","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.00039614847774938067","0.00198113482643371","0.0","0.00198113482643371","yes"
"d3bae336-a487-4e57-a2da-68c360584c26","0.026214475253277428","0.0","0.026214475253277428","0.005242895050655486","0.020971580202621944","0.00046796433222195954","0.0023403693085102158","0.0","0.0023403693085102158","yes"
"01e8b883-da02-4d67-8d6d-e49a7a9a033f","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0009042605667974879","0.0045233482850923525","0.0","0.0045233482850923525","yes"
"3e35f623-fa66-46f5-a9a1-ee2be3ee245f","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0003857943139645714","0.001929343758683242","0.0","0.001929343758683242","yes"
"56b6ec7f-5990-4d35-8111-66b63fe242d4","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0010219029869382723","0.0051121274289404675","0.0","0.0051121274289404675","yes"
"8bfe2a4a-c649-4325-8531-5b9135d65a73","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0003907861016422265","0.0019543123921474427","0.0","0.0019543123921474427","yes"
"c911b117-4313-4f57-8574-d417ae3a1658","0.007932695718460068","0.0","0.007932695718460068","0.0015865391436920137","0.006346156574768055","0.00043525570022184823","0.0021767522573956253","0.0","0.0021767522573956253","yes"
"6eca9520-1d93-4036-9f69-655d57f45936","0.007932695718460068","0.0","0.007932695718460068","0.0015865391436920137","0.006346156574768055","0.00011101975865623892","0.0005551296090292821","0.0","0.0005551296090292821","yes"
"08699c79-e025-40fb-b5fa-270791288806","0.007620526289480217","0.0","0.007620526289480217","0.0015241052578960435","0.006096421031584174","5.55411241520698e-05","0.0002777133330870228","0.0","0.0002777133330870228","yes"
"f47193b7-6f14-4f40-80c4-4c350f998c34","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.00020292543956934583","0.0010147301586111161","0.0","0.0010147301586111161","yes"
"77ab05e7-cca1-49b8-a265-98dea69f7dc7","0.0059643588966879985","0.0","0.0059643588966879985","0.0011928717793375997","0.004771487117350399","0.0004374379910120352","0.0021876684746038695","0.0","0.0021876684746038695","yes"
"767f1eff-d4fd-4cf4-ae1b-0a8f5b819390","0.0059643588966879985","0.0","0.0059643588966879985","0.0011928717793375997","0.004771487117350399","0.0006265990505266439","0.0031339772287834614","0.0","0.0031339772287834614","yes"
"7f086564-d63f-4b95-8a72-a4582379c4d3","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0005484355316677236","0.002742929887214862","0.0","0.002742929887214862","yes"
"96da613f-13bb-42c6-a5b1-ec269e0f9d07","0.02644231906153356","0.0","0.02644231906153356","0.005288463812306712","0.021153855249226847","0.0010251315939451278","0.005128287003578395","0.0","0.005128287003578395","yes"
